ID,Title,Mean,Episodes,Rating,Popularity,Genres
82,Kidou Senshi Gundam 0080: Pocket no Naka no Sensou,8,6,pg_13,2940,"Drama, Mecha, Military, Sci-Fi, Space"
14513,Magi: The Labyrinth of Magic,8,25,pg_13,155,"Action, Adventure, Fantasy, Shounen"
9963,Meitantei Conan Movie 15: Chinmoku no Quarter,8,1,g,3385,"Adventure, Comedy, Detective, Mystery, Shounen"
7054,Kaichou wa Maid-sama!,7.99,26,pg_13,110,"Comedy, Romance, School, Shoujo"
81,Kidou Senshi Gundam: Dai 08 MS Shoutai,7.99,12,pg_13,2447,"Adventure, Drama, Mecha, Military, Romance, Sci-Fi"
60564,Ranma ½ (2024) 2nd Season,7.99,0,pg_13,3173,"Action, Comedy, Ecchi, Magical Sex Shift, Martial Arts, Romance, School, Shounen"
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,7.99,13,pg_13,2127,"Action, Adventure, Fantasy, Historical, Mythology, Shounen"
23777,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,7.99,1,r,1712,"Action, Drama, Gore, Shounen, Survival, Suspense"
5365,Tsumiki no Ie,7.99,1,g,2322,"Award Winning, Drama"
37870,BanG Dream! 3rd Season,7.99,13,pg_13,3823,"CGDCT, Music, School"
2167,Clannad,7.99,23,pg_13,95,"Drama, Romance, School"
387,Haibane Renmei,7.99,13,pg_13,839,"Drama, Fantasy, Mystery, Psychological"
2563,Aria the OVA: Arietta,7.98,1,g,3887,"Iyashikei, Sci-Fi, Shounen, Slice of Life"
48585,Black Clover: Mahou Tei no Ken,7.98,1,pg_13,1055,"Action, Comedy, Fantasy, Shounen"
269,Bleach,7.98,366,pg_13,35,"Action, Adventure, Shounen, Supernatural"
36456,Boku no Hero Academia 3rd Season,7.98,25,pg_13,25,"Action, School, Shounen, Super Power"
42250,Bungou Stray Dogs Wan!,7.98,12,pg_13,1919,Comedy
223,Dragon Ball,7.98,153,pg_13,150,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen"
4789,ef: A Tale of Melodies.,7.98,12,pg_13,1576,"Drama, Mystery, Romance, Supernatural"
3167,Eve no Jikan,7.98,6,pg_13,1392,"Sci-Fi, Slice of Life"
16,Hachimitsu to Clover,7.98,24,pg_13,962,"Adult Cast, Comedy, Drama, Josei, Love Polygon, Romance, Visual Arts"
2004,Hanada Shounen-shi,7.98,25,r+,5536,"Comedy, Drama, Seinen, Supernatural"
16706,Kami nomi zo Shiru Sekai: Megami-hen,7.98,12,pg_13,736,"Comedy, Harem, Otaku Culture, Romance, Shounen, Supernatural"
14807,Kara no Kyoukai Movie: Mirai Fukuin,7.98,1,r,2004,"Drama, Mystery, Supernatural"
9656,Kimi ni Todoke 2nd Season,7.98,12,pg_13,453,"Drama, Romance, School, Shoujo"
50631,"Komi-san wa, Comyushou desu. 2nd Season",7.98,12,pg_13,454,"Comedy, School, Shounen"
1065,Touch,7.98,101,pg_13,3979,"Drama, Love Polygon, Romance, School, Shounen, Sports, Team Sports"
35382,Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness,7.98,1,pg_13,2484,"Performing Arts, Sports"
40174,Zombieland Saga Revenge,7.98,12,r,1170,"Comedy, Idols (Female), Music, Parody, Supernatural"
846,School Rumble Ni Gakki,7.97,26,pg_13,1570,"Comedy, Gag Humor, Love Polygon, Romance, School, Shounen"
35788,Shokugeki no Souma: San no Sara,7.97,12,pg_13,175,"Ecchi, Gourmet, School, Shounen"
543,Vampire Hunter D (2000),7.97,1,r,1168,"Action, Drama, Fantasy, Horror, Romance, Sci-Fi, Vampire"
41611,Wan Sheng Jie,7.97,12,pg_13,4378,"Comedy, Fantasy, Mythology, Urban Fantasy"
1023,Wolf's Rain OVA,7.97,4,pg_13,2772,"Action, Adventure, Drama, Fantasy"
861,xxxHOLiC,7.97,24,pg_13,785,"Comedy, Drama, Mystery, Seinen, Supernatural"
58143,Aishang Ta de Liyou Extra,7.97,1,pg_13,7382,"Adult Cast, Romance"
31173,Akagami no Shirayuki-hime 2nd Season,7.97,12,pg_13,689,"Drama, Medical, Romance, Shoujo"
23199,Durarara!!x2 Shou,7.97,12,r,489,"Action, Mystery, Supernatural"
39468,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,7.97,14,pg_13,749,"Fantasy, Isekai, Reincarnation"
2448,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,7.97,1,r,4366,"Adult Cast, Mecha, Sci-Fi"
36963,IDOLiSH7 Vibrato,7.96,8,pg_13,5626,"Drama, Idols (Male), Music"
40716,Kakushigoto,7.96,12,pg_13,764,"Childcare, Comedy, Gag Humor, Otaku Culture, Shounen"
4672,Koukaku Kidoutai 2.0,7.96,1,r+,2435,"Adult Cast, Detective, Mecha, Mystery, Psychological, Sci-Fi, Seinen, Suspense"
416,Kurenai no Buta,7.96,1,g,972,"Action, Adventure, Award Winning, Comedy, Drama, Historical, Military, Romance"
60726,My Melody & Kuromi,7.96,12,pg,8737,Fantasy
50593,"Natsu e no Tunnel, Sayonara no Deguchi",7.96,1,pg_13,1181,"Drama, Mystery, Romance, Supernatural"
30015,ReLIFE,7.96,13,pg_13,151,"Drama, Romance, School"
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,7.96,2,r,2515,"Drama, Historical, Romance, Samurai, Shounen"
36702,Shingeki no Kyojin Season 2 Movie: Kakusei no Houkou,7.96,1,r,2635,"Action, Drama, Gore, Shounen, Survival, Suspense"
59939,Tunshi Xingkong Movie: Xueluo Dalu,7.96,1,pg_13,12658,"Action, Adventure, Fantasy, Martial Arts, Sci-Fi"
32615,Youjo Senki,7.96,12,r,177,"Action, Fantasy, Isekai, Military, Reincarnation"
34376,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku,7.96,1,pg_13,5781,"Drama, Mahou Shoujo"
59077,Benghuai: Xing Qiong Tiedao - Gelamo de Yujin,7.96,1,pg_13,10864,"Action, Fantasy, Sci-Fi"
34440,Code Geass: Hangyaku no Lelouch III - Oudou,7.96,1,r,2286,"Mecha, Military, School, Sci-Fi, Super Power"
27831,Durarara!!x2 Ten,7.96,12,r,623,"Action, Mystery, Supernatural"
50207,Fanren Xiu Xian Chuan 2nd Season,7.96,51,pg_13,9407,"Action, Adventure, Fantasy, Historical, Martial Arts"
2890,Gake no Ue no Ponyo,7.96,1,g,377,"Adventure, Award Winning, Fantasy"
967,Hokuto no Ken,7.96,109,r+,1815,"Action, Drama, Gore, Martial Arts, Sci-Fi, Shounen, Super Power"
48411,Aria the Benedizione,7.95,1,pg_13,6733,"Iyashikei, Sci-Fi, Shounen, Slice of Life"
996,Bishoujo Senshi Sailor Moon: Sailor Stars,7.95,34,pg_13,2044,"Adventure, Comedy, Drama, Mahou Shoujo, Romance, Shoujo"
59001,Cheng He Titong,7.95,24,pg_13,5868,"Comedy, Historical, Isekai, Romance"
7465,Eve no Jikan (Movie),7.95,1,pg_13,1939,"Sci-Fi, Slice of Life"
33970,Girls & Panzer: Saishuushou Part 1,7.95,1,pg_13,3252,"CGDCT, Military, School"
38422,High Score Girl: Extra Stage,7.95,3,pg_13,2664,"Comedy, Love Polygon, Romance, School, Seinen, Video Game"
9996,Hyouge Mono,7.95,39,r,4435,"Adult Cast, Historical, Samurai, Seinen, Visual Arts"
77,Mahou Shoujo Lyrical Nanoha A's,7.95,13,pg_13,2931,"Action, Comedy, Drama, Mahou Shoujo"
40397,Maoujou de Oyasumi,7.95,12,pg_13,1136,"Comedy, Fantasy, Parody, Shounen"
52293,New Panty & Stocking with Garterbelt,7.95,13,r+,2699,"Action, Comedy, Ecchi, Fantasy, Gag Humor, Parody"
7720,Ookiku Furikabutte: Natsu no Taikai-hen,7.95,13,pg_13,3608,"Seinen, Sports, Team Sports"
59497,Rising Impact Season 2,7.95,14,pg_13,6147,"Shounen, Sports"
42916,Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria,7.95,1,pg_13,965,"Action, Adventure, Fantasy, Video Game"
25879,Working!!!,7.95,13,pg_13,1051,"Comedy, Love Status Quo, Romance, Seinen, Workplace"
41923,Yi Nian Yong Heng,7.95,52,pg_13,5143,"Action, Adventure, Comedy, Fantasy, Historical, Martial Arts"
50346,Yofukashi no Uta,7.95,13,pg_13,305,"Romance, Shounen, Supernatural, Vampire"
2154,Tekkon Kinkreet,7.94,1,r,2035,"Action, Adventure, Award Winning, Psychological, Seinen, Supernatural, Suspense"
4053,Tennis no Oujisama: Zenkoku Taikai-hen - Final,7.94,7,pg_13,4009,"Shounen, Sports"
38349,Wotaku ni Koi wa Muzukashii OVA,7.94,3,pg_13,1203,"Adult Cast, Otaku Culture, Romance, Workplace"
51180,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,7.94,13,pg_13,505,"Drama, Psychological, School, Suspense"
4772,Aria the Origination: Sono Choppiri Himitsu no Basho ni...,7.94,1,g,5041,"Iyashikei, Shounen, Slice of Life"
37150,Douluo Dalu,7.94,26,pg_13,4317,"Action, Adventure, Fantasy, Historical, Martial Arts, Reincarnation, Romance"
38084,Fate/Grand Order: Zettai Majuu Sensen Babylonia,7.94,21,pg_13,897,"Action, Fantasy, Isekai"
39570,High Score Girl II,7.94,9,pg_13,1735,"Comedy, Love Polygon, Romance, School, Seinen, Video Game"
1530,Kanon (2006),7.94,24,pg_13,944,"Drama, Romance, Supernatural"
31973,Kidou Senshi Gundam Thunderbolt,7.94,4,r,3068,"Drama, Mecha, Military, Sci-Fi, Seinen, Space"
33221,Kidou Senshi Gundam Thunderbolt: December Sky,7.94,1,r,4665,"Drama, Mecha, Military, Sci-Fi, Seinen, Space"
2076,Kindaichi Shounen no Jikenbo,7.94,148,r,4168,"Mystery, Shounen"
5678,Kobato.,7.94,24,pg_13,1528,"Drama, Romance, Supernatural"
38080,Kono Oto Tomare!,7.94,13,pg_13,782,"Drama, Music, Performing Arts, School, Shounen"
7222,Macross F Movie 2: Sayonara no Tsubasa,7.94,1,pg_13,4561,"Award Winning, Mecha, Military, Music, Romance, Sci-Fi, Space"
5029,Major Movie: Yuujou no Winning Shot,7.94,1,pg_13,5144,"Shounen, Sports, Team Sports"
20507,Noragami,7.94,12,pg_13,27,"Action, Mythology, Shounen, Supernatural"
53924,Jibaku Shounen Hanako-kun 2,7.93,12,pg_13,2432,"School, Shounen, Supernatural"
59897,Kobayashi-san Chi no Maid Dragon: Samishigariya no Ryuu,7.93,1,pg_13,3784,"Slice of Life, Supernatural"
1089,Macross: Do You Remember Love?,7.93,1,r+,3374,"Mecha, Military, Music, Romance, Sci-Fi, Space"
16067,Nagi no Asu kara,7.93,26,pg_13,384,"Drama, Fantasy, Love Polygon, Romance, Urban Fantasy"
17549,Non Non Biyori,7.93,12,pg_13,566,"CGDCT, Iyashikei, School, Seinen, Slice of Life"
12477,Sakasama no Patema,7.93,1,pg_13,869,"Adventure, Award Winning, Sci-Fi"
36949,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,7.93,12,pg_13,293,"Ecchi, Gourmet, School, Shounen"
2618,Takarajima,7.93,26,pg_13,4958,"Adventure, Drama, Historical, Mystery"
58509,Zhu Xian 2nd Season,7.93,26,pg_13,10840,"Action, Adventure, Fantasy, Historical, Martial Arts"
54915,5-toubun no Hanayome∽,7.93,2,pg_13,2486,"Comedy, Harem, Romance, School, Shounen"
39565,Boku no Hero Academia the Movie 2: Heroes:Rising,7.93,1,pg_13,391,"Action, Shounen, Super Power"
2761,Densetsu Kyojin Ideon: Hatsudou-hen,7.93,1,r+,6344,"Drama, Mecha, Sci-Fi, Space"
122,Full Moon wo Sagashite,7.93,52,pg_13,2112,"Comedy, Drama, Music, Romance, Shoujo, Showbiz, Supernatural"
51318,Hanma Baki: Son of Ogre 2nd Season,7.93,27,r,2187,"Combat Sports, Gore, Shounen, Sports"
11239,Hidamari Sketch x Honeycomb,7.93,12,pg_13,4734,"CGDCT, Iyashikei, School, Slice of Life, Visual Arts"
645,Hikaru no Go: Hokuto Hai e no Michi,7.93,1,pg_13,4846,"Shounen, Strategy Game"
53499,Aikatsu! 10th Story: Mirai e no Starway (2023),7.92,1,pg,11128,"Idols (Female), Music"
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",7.92,1,pg_13,864,"Drama, Romance, School"
2450,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,7.92,1,g,6277,"Comedy, Sci-Fi, Seinen"
58883,Dead Dead Demons Dededede Destruction (ONA),7.92,17,pg_13,3054,"Drama, School, Sci-Fi, Seinen"
34100,Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai,7.92,1,pg_13,2274,"Action, Fantasy"
38337,Gochuumon wa Usagi desu ka? Bloom,7.92,12,pg_13,2871,"CGDCT, Iyashikei, Slice of Life, Workplace"
56609,Kizumonogatari: Koyomi Vamp,7.92,1,r,5261,"Action, Mystery, Supernatural, Vampire"
10721,Mawaru Penguindrum,7.92,24,r,868,"Avant Garde, Drama, Mystery, Psychological, Supernatural, Suspense"
15689,Nekomonogatari: Kuro,7.92,4,r,424,"Ecchi, Mystery, Romance, Supernatural"
46422,Niehime to Kemono no Ou,7.92,24,pg_13,2371,"Anthropomorphic, Fantasy, Romance, Shoujo"
10049,Nurarihyon no Mago: Sennen Makyou,7.92,24,pg_13,1566,"Action, Mythology, Shounen, Supernatural"
31174,Osomatsu-san,7.92,25,r,1492,"Adult Cast, Comedy, Gag Humor, Parody"
52865,Romantic Killer,7.92,12,pg_13,979,"Comedy, Parody, Reverse Harem, Romance, Shounen, Supernatural"
60285,Sakamoto Days Part 2,7.92,11,r,1269,"Action, Adult Cast, Comedy, Organized Crime, Shounen"
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,7.92,26,r,2160,"Adult Cast, High Stakes Game, Organized Crime, Psychological, Seinen, Strategy Game, Suspense"
11113,Usagi Drop Specials,7.92,4,pg_13,2793,"Childcare, Iyashikei, Josei, Slice of Life"
35968,Wotaku ni Koi wa Muzukashii,7.92,11,pg_13,164,"Adult Cast, Comedy, Otaku Culture, Romance, Workplace"
793,xxxHOLiC Movie: Manatsu no Yoru no Yume,7.92,1,pg_13,2896,"Comedy, Drama, Mystery, Psychological, Seinen, Supernatural"
18179,Yowamushi Pedal,7.92,38,pg_13,1118,"Racing, Shounen, Sports"
48171,Summer Ghost,7.91,1,pg_13,1799,"Drama, Supernatural"
21647,Tamako Love Story,7.91,1,pg_13,619,"Award Winning, Romance"
35790,Tate no Yuusha no Nariagari,7.91,25,pg_13,67,"Action, Adventure, Drama, Fantasy, Isekai"
28,Yakitate!! Japan,7.91,69,pg_13,2268,"Comedy, Gourmet, Shounen"
55310,Atarashii Joushi wa Do Tennen,7.91,12,pg_13,2903,"Adult Cast, Iyashikei, Slice of Life, Workplace"
532,Bishoujo Senshi Sailor Moon S,7.91,38,pg_13,1670,"Mahou Shoujo, Romance, Shoujo"
34944,Bungou Stray Dogs: Dead Apple,7.91,1,r,892,"Action, Adult Cast, Detective, Mystery, Organized Crime, Seinen, Super Power"
38409,Cike Wu Liuqi,7.91,10,pg_13,1895,"Action, Comedy, Drama, Martial Arts, Mystery, Romance, Super Power"
15,Eyeshield 21,7.91,145,pg_13,1395,"Shounen, Sports, Team Sports"
73,Full Metal Panic! The Second Raid,7.91,13,r,1006,"Mecha, Military"
21855,Hanamonogatari,7.91,5,r,568,"Comedy, Mystery, Supernatural"
61595,I Byeol-e Pil-yohan,7.91,1,pg_13,6029,"Adult Cast, Romance, Sci-Fi, Space"
187,Initial D Third Stage,7.91,1,pg_13,1340,"Action, Drama, Racing, Seinen"
57616,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo 2nd Season,7.91,12,pg_13,1642,"Comedy, Harem, Parody, Romance, School, Seinen"
11739,Kimi to Boku. 2,7.91,13,pg_13,2417,"Iyashikei, School, Shounen, Slice of Life"
33206,Kobayashi-san Chi no Maid Dragon,7.91,13,pg_13,112,"Slice of Life, Supernatural"
16001,Kokoro Connect: Michi Random,7.91,4,pg_13,1004,"Drama, Romance, School, Supernatural"
1695,Les Misérables: Shoujo Cosette,7.91,52,g,4293,"Drama, Historical"
41169,Love Live! Superstar!!,7.91,12,pg_13,2728,"Idols (Female), Music, School, Slice of Life"
24997,Love Live! The School Idol Movie,7.91,1,pg_13,1853,"Award Winning, Idols (Female), Music, School, Slice of Life"
55742,Mahoutsukai no Yome Season 2 Part 2,7.91,12,pg_13,2084,"Drama, Fantasy, Mythology, Romance, School, Shounen, Urban Fantasy"
56785,Meitantei Conan Movie 27: 100-man Dollar no Michishirube,7.91,1,pg_13,6315,"Detective, Mystery, Shounen"
8740,One Piece Film: Strong World Episode 0,7.91,1,pg_13,2466,"Adventure, Fantasy, Shounen"
37675,Overlord III,7.91,13,r,186,"Action, Adventure, Fantasy, Isekai"
5682,Phantom: Requiem for the Phantom,7.91,26,r+,755,"Action, Drama, Organized Crime, Suspense"
27775,Plastic Memories,7.91,13,pg_13,179,"Drama, Romance, Sci-Fi"
54118,IDOLiSH7 Movie: LIVE 4bit - BEYOND THE PERiOD,7.9,2,pg_13,9803,"Idols (Male), Music"
2829,Ie Naki Ko Remy,7.9,23,g,5008,"Adventure, Drama, Historical"
427,Kaleido Star,7.9,51,pg_13,2462,"Comedy, Drama, Performing Arts, Showbiz, Supernatural"
7711,Karigurashi no Arrietty,7.9,1,g,685,"Award Winning, Supernatural"
17265,Log Horizon,7.9,25,pg_13,141,"Action, Adult Cast, Adventure, Fantasy, Video Game"
6438,Meitantei Conan OVA 09: 10-nengo no Stranger,7.9,1,pg_13,5124,"Adventure, Comedy, Detective, Mystery, Shounen"
57353,Mofa Gongzhu de Xiao Fannao,7.9,16,pg_13,4505,"Drama, Fantasy, Reincarnation"
60108,One Piece: Gyojin Tou-hen,7.9,21,pg_13,4040,"Action, Adventure, Fantasy, Shounen"
29803,Overlord,7.9,13,r,71,"Action, Adventure, Fantasy, Isekai"
37932,Quanzhi Gaoshou 2,7.9,12,pg_13,1951,"Action, Video Game"
59360,Rock wa Lady no Tashinami deshite,7.9,13,pg_13,2822,"Comedy, Music, School, Seinen"
4106,Trigun: Badlands Rumble,7.9,1,pg_13,1707,"Action, Adult Cast, Adventure, Sci-Fi, Shounen"
48580,Vanitas no Karte,7.9,12,r,400,"Action, Fantasy, Historical, Mystery, Shounen, Urban Fantasy, Vampire"
32995,Yuri!!! on Ice,7.9,12,pg_13,204,"Award Winning, Performing Arts, Sports"
30279,Yuru Yuri San☆Hai!,7.9,12,pg_13,1922,"CGDCT, Comedy, Gag Humor, Girls Love, School"
52976,Berserk: Ougon Jidai-hen - Memorial Edition,7.9,13,r+,3425,"Action, Adventure, Drama, Fantasy, Gore, Horror, Military, Psychological, Seinen"
1470,City Hunter,7.9,51,pg_13,2493,"Action, Adult Cast, Comedy, Mystery, Shounen"
34437,Code Geass: Fukkatsu no Lelouch,7.9,1,r,797,"Drama, Mecha, Military, Sci-Fi, Super Power"
7338,Darker than Black: Kuro no Keiyakusha Gaiden,7.9,4,r,1023,"Action, Mystery, Super Power"
22961,Date A Live II: Kurumi Star Festival,7.9,1,pg_13,1369,Romance
790,Ergo Proxy,7.9,23,r,330,"Adult Cast, Mystery, Psychological, Sci-Fi, Suspense"
35222,Gakuen Babysitters,7.9,12,pg_13,710,"Childcare, Iyashikei, School, Shoujo, Slice of Life"
7062,Hidamari Sketch x ☆☆☆,7.9,12,pg_13,4496,"CGDCT, Iyashikei, School, Slice of Life, Visual Arts"
57066,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka V: Houjou no Megami-hen,7.89,15,pg_13,1332,"Action, Adventure, Fantasy"
55993,Fanren Xiu Xian Chuan: Xinghai Feichi Prologue,7.89,4,pg_13,6075,"Action, Adventure, Fantasy, Historical, Martial Arts"
2952,Final Fantasy VII: Advent Children Complete,7.89,1,pg_13,1854,"Action, Fantasy"
3907,Ginga Sengoku Gunyuuden Rai,7.89,52,pg_13,5622,"Adventure, Romance, Sci-Fi, Shounen, Space"
9289,Hanasaku Iroha,7.89,26,pg_13,776,"Drama, Workplace"
53199,Kidou Senshi Gundam: Suisei no Majo Season 2,7.89,12,r,2235,"Mecha, School, Sci-Fi, Space"
85,Kidou Senshi Zeta Gundam,7.89,50,pg_13,2573,"Drama, Mecha, Military, Romance, Sci-Fi, Space"
6774,Kuuchuu Buranko,7.89,11,r,2325,"Avant Garde, Drama, Medical, Psychological"
60570,Ling Long 2nd Season,7.89,12,r,14244,"Action, Sci-Fi"
27947,Lupin III (2015),7.89,24,pg_13,2744,"Action, Adult Cast, Adventure, Comedy, Mystery, Seinen"
28297,Ore Monogatari!!,7.89,24,pg_13,314,"Comedy, Romance, Shoujo"
35848,Promare,7.89,1,pg_13,910,"Mecha, Sci-Fi, Super Power"
61508,Shen Yin Wangzuo Movie: Yi Lai Ke Si Chuanqi,7.89,1,pg_13,13964,"Action, Adventure, Fantasy"
18397,Shingeki no Kyojin OVA,7.89,3,r,504,"Action, Drama, Gore, Shounen, Survival, Suspense"
12815,Shirokuma Cafe,7.89,50,g,2311,"Anthropomorphic, Iyashikei, Josei, Slice of Life, Workplace"
16395,SKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi,7.89,1,pg_13,5025,"Comedy, School, Shounen"
20057,Space☆Dandy,7.89,13,pg_13,686,"Adult Cast, Comedy, Sci-Fi, Space"
58517,Uma Musume: Pretty Derby - Road to the Top (Movie),7.89,1,pg_13,6555,"Anthropomorphic, Racing, Sports"
60541,Wu Dong Qian Kun 5th Season,7.89,12,pg_13,12249,"Action, Adventure, Fantasy, Historical, Martial Arts"
14075,Zetsuen no Tempest,7.89,24,pg_13,389,"Action, Drama, Fantasy, Mystery, Psychological, Shounen, Urban Fantasy"
3228,Zoku Sayonara Zetsubou Sensei,7.89,13,r,1833,"Comedy, Gag Humor, Parody, School, Shounen"
114,Sakigake!! Cromartie Koukou,7.88,26,pg_13,1703,"Comedy, Delinquents, Gag Humor, Parody, School, Shounen"
24,School Rumble,7.88,26,pg_13,788,"Comedy, Gag Humor, Love Polygon, Romance, School, Shounen"
31098,Ushio to Tora (TV) 2nd Season,7.88,13,pg_13,1827,"Action, Adventure, Mythology, Shounen, Supernatural"
37786,Yagate Kimi ni Naru,7.88,13,pg_13,704,"Drama, Girls Love, School"
60334,Anne Shirley,7.88,24,pg_13,3499,"Drama, Historical"
41462,BanG Dream! Film Live 2nd Stage,7.88,1,pg_13,7210,Music
34438,Code Geass: Hangyaku no Lelouch I - Koudou,7.88,1,r+,2167,"Mecha, Military, School, Sci-Fi, Super Power"
2471,Doraemon (1979),7.88,1787,pg,2886,"Adventure, Anthropomorphic, Comedy, Fantasy, Kids, Sci-Fi, Shounen"
38436,Doupo Cangqiong 3rd Season,7.88,12,pg_13,6729,"Action, Adventure, Fantasy, Historical, Martial Arts, Romance"
31339,Drifters,7.88,12,r,401,"Action, Adult Cast, Adventure, Comedy, Fantasy, Gore, Historical, Isekai, Military, Samurai, Seinen"
36028,Golden Kamuy,7.88,12,r,582,"Action, Adult Cast, Adventure, Historical, Military, Seinen"
2828,Ie Naki Ko,7.88,51,g,5450,"Adventure, Drama, Historical, Kids"
13331,Jormungand: Perfect Order,7.88,12,r+,1319,"Action, Adult Cast, Adventure, Military, Organized Crime, Seinen"
12031,Kingdom,7.88,38,r,1080,"Action, Historical, Military, Seinen"
53287,Love Live! Superstar!! 3rd Season,7.88,12,pg_13,5253,"Idols (Female), Music, School, Slice of Life"
1088,Macross,7.88,36,pg_13,2037,"Mecha, Military, Music, Romance, Sci-Fi, Space"
3572,Macross F,7.88,25,pg_13,1689,"Award Winning, Mecha, Military, Music, Romance, Sci-Fi, Space"
780,Meitantei Conan Movie 02: 14-banme no Target,7.88,1,pg_13,2922,"Adventure, Comedy, Detective, Mystery, Shounen"
38201,Osomatsu-san Movie,7.88,1,r,5714,"Comedy, Gag Humor, Parody"
322,Paradise Kiss,7.88,12,r,1070,"Drama, Josei, Romance, School, Visual Arts"
249,InuYasha,7.87,167,pg_13,249,"Action, Adventure, Fantasy, Historical, Love Polygon, Mythology, Romance, Shounen, Time Travel"
1594,Jigoku Shoujo Futakomori,7.87,26,r,1573,"Horror, Mystery, Psychological, Supernatural, Suspense"
14719,JoJo no Kimyou na Bouken (TV),7.87,26,r,60,"Action, Adventure, Historical, Shounen, Supernatural, Vampire"
5680,K-On!,7.87,13,pg_13,153,"CGDCT, Comedy, Music, School"
52168,Kidou Senshi Gundam: Suisei no Majo - Prologue,7.87,1,r,3334,"Mecha, Sci-Fi, Space"
50403,Liang Bu Yi 2nd Season,7.87,24,pg_13,8246,"Comedy, Historical, Romance"
36563,Megalo Box,7.87,13,r,456,"Adult Cast, Combat Sports, Sci-Fi, Sports"
30952,New Initial D Movie: Legend 3 - Mugen,7.87,1,pg_13,4410,"Racing, Seinen"
32547,Non Non Biyori Repeat: Hotaru ga Tanoshinda,7.87,1,pg_13,3377,"CGDCT, Iyashikei, School, Seinen, Slice of Life"
31490,One Piece Film: Gold,7.87,1,pg_13,1112,"Action, Adventure, Fantasy, Shounen"
2159,Ookiku Furikabutte,7.87,25,pg_13,2241,"Seinen, Sports, Team Sports"
957,Saiunkoku Monogatari,7.87,39,pg_13,2273,"Adventure, Fantasy, Historical, Reverse Harem, Romance, Shoujo"
